Date,DesignCycleCount70,CycleCount,DesignCycleCount9C,MaxCapacity,CurrentCapacity,DesignCapacity
2012-08-14 21:52:00,65535,2,1000,6618,3331,6700
2012-08-14 21:53:00,65535,2,1000,6618,3316,6700
2012-08-14 21:54:00,65535,2,1000,6618,3295,6700
2012-08-14 21:55:00,65535,2,1000,6618,3274,6700
2012-08-14 21:56:00,65535,2,1000,6618,3259,6700
2012-08-14 21:57:00,65535,2,1000,6618,3242,6700
2012-08-14 21:58:00,65535,2,1000,6618,3224,6700
2012-08-14 21:59:00,65535,2,1000,6618,3204,6700
2012-08-14 22:00:00,65535,2,1000,6618,3187,6700
2012-08-14 22:01:00,65535,2,1000,6618,3170,6700
2012-08-14 22:02:00,65535,2,1000,6618,3153,6700
2012-08-14 22:03:00,65535,2,1000,6618,3136,6700
2012-08-14 22:04:00,65535,2,1000,6618,3119,6700
2012-08-14 22:05:00,65535,2,1000,6618,3101,6700
2012-08-14 22:06:00,65535,2,1000,6618,3085,6700
2012-08-14 22:07:00,65535,2,1000,6618,3067,6700
2012-08-14 22:08:00,65535,2,1000,6618,3057,6700
2012-08-14 22:09:00,65535,2,1000,6618,3041,6700
2012-08-14 22:10:00,65535,2,1000,6618,3020,6700
2012-08-14 22:11:00,65535,2,1000,6618,3003,6700
2012-08-14 22:12:00,65535,2,1000,6618,2986,6700
2012-08-14 22:13:00,65535,2,1000,6618,2968,6700
2012-08-14 22:14:00,65535,2,1000,6618,2951,6700
2012-08-14 22:15:00,65535,2,1000,6618,2937,6700
2012-08-14 22:16:00,65535,2,1000,6618,2923,6700
2012-08-14 22:17:00,65535,2,1000,6618,2905,6700
2012-08-14 22:18:00,65535,2,1000,6618,2884,6700
2012-08-14 22:19:00,65535,2,1000,6618,2866,6700
2012-08-14 22:20:00,65535,2,1000,6618,2847,6700
2012-08-14 22:21:00,65535,2,1000,6618,2830,6700
2012-08-14 22:22:00,65535,2,1000,6618,2815,6700
2012-08-14 22:23:00,65535,2,1000,6639,2820,6700
2012-08-14 22:24:00,65535,2,1000,6639,2804,6700
2012-08-14 22:25:00,65535,2,1000,6639,2789,6700
2012-08-14 22:26:00,65535,2,1000,6639,2774,6700
2012-08-14 22:27:00,65535,2,1000,6639,2758,6700
2012-08-14 22:28:01,65535,2,1000,6639,2739,6700
2012-08-14 22:29:00,65535,2,1000,6639,2723,6700
2012-08-14 22:30:00,65535,2,1000,6639,2704,6700
2012-08-14 22:31:00,65535,2,1000,6639,2685,6700
2012-08-14 22:32:00,65535,2,1000,6639,2669,6700
2012-08-14 22:33:00,65535,2,1000,6639,2652,6700
2012-08-14 22:34:00,65535,2,1000,6639,2630,6700
2012-08-14 22:35:00,65535,2,1000,6639,2607,6700
2012-08-14 22:36:00,65535,2,1000,6639,2588,6700
2012-08-14 22:37:00,65535,2,1000,6639,2570,6700
2012-08-14 22:38:00,65535,2,1000,6639,2550,6700
2012-08-14 22:39:00,65535,2,1000,6639,2534,6700
2012-08-14 22:40:00,65535,2,1000,6639,2517,6700
2012-08-14 22:41:00,65535,2,1000,6639,2502,6700
2012-08-14 22:42:00,65535,2,1000,6639,2488,6700
2012-08-14 22:43:00,65535,2,1000,6639,2481,6700
2012-08-14 22:44:00,65535,2,1000,6639,2461,6700
2012-08-14 22:45:00,65535,2,1000,6639,2442,6700
2012-08-14 22:46:00,65535,2,1000,6639,2426,6700
2012-08-14 22:47:00,65535,2,1000,6639,2412,6700
2012-08-14 22:48:00,65535,2,1000,6639,2397,6700
2012-08-14 22:49:00,65535,2,1000,6639,2383,6700
2012-08-14 22:50:00,65535,2,1000,6639,2368,6700
2012-08-14 22:51:00,65535,2,1000,6639,2354,6700
2012-08-14 22:52:00,65535,2,1000,6639,2333,6700
2012-08-14 22:53:00,65535,2,1000,6639,2319,6700
2012-08-14 22:54:00,65535,2,1000,6639,2302,6700
2012-08-14 22:55:00,65535,2,1000,6639,2285,6700
2012-08-14 22:56:00,65535,2,1000,6639,2265,6700
2012-08-14 22:57:00,65535,2,1000,6639,2247,6700
2012-08-14 22:58:00,65535,2,1000,6639,2226,6700
2012-08-14 22:59:00,65535,2,1000,6639,2208,6700
2012-08-14 23:00:00,65535,2,1000,6639,2188,6700
2012-08-14 23:01:00,65535,2,1000,6639,2167,6700
2012-08-14 23:02:00,65535,2,1000,6639,2148,6700
2012-08-14 23:03:00,65535,2,1000,6639,2127,6700
2012-08-14 23:04:00,65535,2,1000,6639,2110,6700
2012-08-14 23:05:00,65535,2,1000,6639,2094,6700
2012-08-14 23:06:00,65535,2,1000,6639,2073,6700
2012-08-14 23:07:00,65535,2,1000,6639,2055,6700
2012-08-14 23:08:00,65535,2,1000,6639,2039,6700
2012-08-14 23:09:00,65535,2,1000,6639,2022,6700
2012-08-14 23:10:00,65535,2,1000,6639,2002,6700
2012-08-14 23:11:00,65535,2,1000,6639,1985,6700
2012-08-14 23:12:00,65535,2,1000,6639,1964,6700
2012-08-14 23:13:00,65535,2,1000,6639,1943,6700
2012-08-14 23:14:00,65535,2,1000,6639,1922,6700
2012-08-14 23:15:00,65535,2,1000,6639,1902,6700
2012-08-14 23:16:00,65535,2,1000,6639,1884,6700
2012-08-14 23:17:31,65535,2,1000,6639,1873,6700
2012-08-14 23:18:00,65535,2,1000,6639,1898,6700
2012-08-14 23:19:00,65535,2,1000,6639,1972,6700
2012-08-14 23:20:00,65535,2,1000,6639,2047,6700
2012-08-14 23:21:00,65535,2,1000,6639,2125,6700
2012-08-14 23:22:00,65535,2,1000,6639,2203,6700
2012-08-15 02:23:00,65535,2,1000,6639,6639,6700
2012-08-15 04:24:00,65535,2,1000,6639,6639,6700
2012-08-15 05:24:00,65535,2,1000,6639,6639,6700
2012-08-15 07:25:00,65535,2,1000,6639,6639,6700
2012-08-15 08:02:00,65535,2,1000,6591,6517,6700
2012-08-15 08:03:00,65535,2,1000,6591,6498,6700
2012-08-15 08:04:00,65535,2,1000,6591,6476,6700
2012-08-15 08:05:00,65535,2,1000,6591,6453,6700
2012-08-15 08:06:00,65535,2,1000,6591,6435,6700
2012-08-15 08:07:00,65535,2,1000,6591,6416,6700
2012-08-15 08:08:00,65535,2,1000,6591,6398,6700
2012-08-15 08:09:00,65535,2,1000,6591,6383,6700
2012-08-15 08:10:00,65535,2,1000,6591,6367,6700
2012-08-15 08:11:00,65535,2,1000,6591,6353,6700
2012-08-15 08:12:00,65535,2,1000,6591,6337,6700
2012-08-15 08:13:00,65535,2,1000,6591,6320,6700
2012-08-15 08:14:00,65535,2,1000,6591,6304,6700
2012-08-15 08:26:00,65535,2,1000,6592,6284,6700
2012-08-15 08:27:00,65535,2,1000,6592,6261,6700
2012-08-15 08:28:00,65535,2,1000,6592,6241,6700
2012-08-15 08:29:00,65535,2,1000,6592,6224,6700
2012-08-15 08:30:00,65535,2,1000,6592,6204,6700
2012-08-15 08:31:00,65535,2,1000,6592,6185,6700
2012-08-15 08:32:00,65535,2,1000,6592,6163,6700
2012-08-15 08:33:00,65535,2,1000,6592,6138,6700
2012-08-15 08:34:00,65535,2,1000,6592,6115,6700
2012-08-15 08:35:00,65535,2,1000,6592,6091,6700
2012-08-15 08:36:00,65535,2,1000,6592,6068,6700
2012-08-15 08:37:00,65535,2,1000,6592,6047,6700
2012-08-15 08:38:00,65535,2,1000,6592,6027,6700
2012-08-15 09:10:00,65535,2,1000,6591,5966,6700
2012-08-15 09:11:01,65535,2,1000,6591,5942,6700
2012-08-15 09:12:00,65535,2,1000,6591,5926,6700
2012-08-15 09:13:00,65535,2,1000,6591,5913,6700
2012-08-15 09:14:00,65535,2,1000,6591,5899,6700
2012-08-15 09:15:00,65535,2,1000,6591,5889,6700
2012-08-15 09:16:00,65535,2,1000,6591,5878,6700
2012-08-15 09:17:00,65535,2,1000,6591,5866,6700
2012-08-15 09:18:00,65535,2,1000,6609,5870,6700
2012-08-15 09:19:00,65535,2,1000,6609,5858,6700
2012-08-15 09:20:00,65535,2,1000,6609,5852,6700
2012-08-15 09:21:00,65535,2,1000,6609,5841,6700
2012-08-15 09:22:00,65535,2,1000,6609,5829,6700
2012-08-15 09:23:00,65535,2,1000,6609,5818,6700
2012-08-15 09:24:00,65535,2,1000,6609,5804,6700
2012-08-15 09:25:00,65535,2,1000,6609,5789,6700
2012-08-15 09:26:00,65535,2,1000,6609,5776,6700
2012-08-15 09:27:00,65535,2,1000,6609,5762,6700
2012-08-15 09:28:00,65535,2,1000,6609,5748,6700
2012-08-15 09:29:00,65535,2,1000,6609,5735,6700
2012-08-15 09:30:00,65535,2,1000,6609,5722,6700
2012-08-15 09:31:00,65535,2,1000,6609,5709,6700
2012-08-15 09:32:00,65535,2,1000,6609,5696,6700
2012-08-15 09:33:00,65535,2,1000,6609,5683,6700
2012-08-15 09:34:00,65535,2,1000,6609,5670,6700
2012-08-15 09:35:00,65535,2,1000,6609,5656,6700
2012-08-15 09:36:00,65535,2,1000,6609,5644,6700
2012-08-15 09:37:00,65535,2,1000,6609,5631,6700
2012-08-15 09:38:00,65535,2,1000,6609,5619,6700
2012-08-15 09:39:00,65535,2,1000,6609,5606,6700
2012-08-15 09:40:01,65535,2,1000,6609,5592,6700
2012-08-15 09:41:00,65535,2,1000,6609,5577,6700
2012-08-15 09:42:00,65535,2,1000,6609,5562,6700
2012-08-15 09:43:00,65535,2,1000,6609,5547,6700
2012-08-15 09:44:00,65535,2,1000,6609,5531,6700
2012-08-15 09:45:00,65535,2,1000,6609,5516,6700
2012-08-15 09:46:00,65535,2,1000,6609,5501,6700
2012-08-15 09:47:00,65535,2,1000,6609,5485,6700
2012-08-15 09:48:00,65535,2,1000,6609,5470,6700
2012-08-15 09:49:00,65535,2,1000,6609,5456,6700
2012-08-15 09:50:00,65535,2,1000,6609,5444,6700
2012-08-15 09:51:00,65535,2,1000,6609,5431,6700
2012-08-15 09:52:00,65535,2,1000,6609,5416,6700
2012-08-15 09:53:00,65535,2,1000,6609,5400,6700
2012-08-15 09:54:00,65535,2,1000,6609,5386,6700
2012-08-15 09:55:00,65535,2,1000,6609,5371,6700
2012-08-15 09:56:00,65535,2,1000,6609,5364,6700
2012-08-15 09:57:00,65535,2,1000,6609,5350,6700
2012-08-15 09:58:00,65535,2,1000,6609,5336,6700
2012-08-15 10:08:38,65535,2,1000,6593,5284,6700
2012-08-15 10:09:00,65535,2,1000,6593,5286,6700
2012-08-15 10:10:00,65535,2,1000,6593,5338,6700
2012-08-15 10:11:00,65535,2,1000,6593,5390,6700
2012-08-15 10:12:00,65535,2,1000,6593,5437,6700
2012-08-15 10:13:00,65535,2,1000,6593,5472,6700
2012-08-15 10:14:00,65535,2,1000,6593,5516,6700
2012-08-15 10:15:00,65535,2,1000,6593,5555,6700
2012-08-15 10:16:00,65535,2,1000,6593,5584,6700
2012-08-15 10:17:00,65535,2,1000,6593,5612,6700
2012-08-15 10:18:00,65535,2,1000,6593,5639,6700
2012-08-15 10:19:00,65535,2,1000,6593,5665,6700
2012-08-15 10:20:00,65535,2,1000,6593,5695,6700
2012-08-15 10:21:00,65535,2,1000,6593,5733,6700
2012-08-15 10:22:00,65535,2,1000,6593,5778,6700
2012-08-15 10:23:00,65535,2,1000,6593,5823,6700
2012-08-15 10:24:00,65535,2,1000,6593,5866,6700
2012-08-15 10:25:00,65535,2,1000,6593,5907,6700
2012-08-15 10:26:00,65535,2,1000,6593,5946,6700
2012-08-15 10:27:00,65535,2,1000,6593,5984,6700
2012-08-15 10:28:00,65535,2,1000,6593,6002,6700
2012-08-15 10:29:00,65535,2,1000,6593,6036,6700
2012-08-15 10:30:00,65535,2,1000,6593,6069,6700
2012-08-15 10:31:00,65535,2,1000,6593,6100,6700
2012-08-15 10:32:00,65535,2,1000,6593,6130,6700
2012-08-15 10:33:00,65535,2,1000,6593,6158,6700
2012-08-15 10:34:00,65535,2,1000,6593,6185,6700
2012-08-15 10:35:00,65535,2,1000,6593,6210,6700
2012-08-15 10:36:00,65535,2,1000,6593,6234,6700
2012-08-15 10:37:00,65535,2,1000,6593,6257,6700
2012-08-15 10:38:00,65535,2,1000,6593,6278,6700
2012-08-15 10:39:00,65535,2,1000,6593,6298,6700
2012-08-15 10:40:00,65535,2,1000,6593,6318,6700
2012-08-15 10:41:00,65535,2,1000,6593,6336,6700
2012-08-15 10:42:01,65535,2,1000,6593,6354,6700
2012-08-15 10:43:00,65535,2,1000,6593,6371,6700
2012-08-15 10:44:00,65535,2,1000,6593,6387,6700
2012-08-15 10:45:00,65535,2,1000,6593,6402,6700
2012-08-15 10:46:00,65535,2,1000,6593,6417,6700
2012-08-15 10:47:00,65535,2,1000,6593,6431,6700
2012-08-15 10:48:00,65535,2,1000,6593,6444,6700
2012-08-15 10:49:00,65535,2,1000,6593,6457,6700
2012-08-15 10:50:00,65535,2,1000,6593,6470,6700
2012-08-15 10:51:00,65535,2,1000,6593,6482,6700
2012-08-15 10:52:00,65535,2,1000,6593,6493,6700
2012-08-15 10:53:00,65535,2,1000,6593,6503,6700
2012-08-15 10:54:00,65535,2,1000,6593,6514,6700
2012-08-15 10:55:01,65535,2,1000,6593,6523,6700
2012-08-15 10:56:00,65535,2,1000,6593,6527,6700
2012-08-15 10:57:00,65535,2,1000,6593,6527,6700
2012-08-15 10:58:00,65535,2,1000,6593,6527,6700
2012-08-15 10:59:00,65535,2,1000,6593,6527,6700
2012-08-15 11:00:00,65535,2,1000,6593,6527,6700
2012-08-15 11:01:00,65535,2,1000,6593,6527,6700
2012-08-15 11:02:00,65535,2,1000,6593,6527,6700
2012-08-15 11:03:00,65535,2,1000,6593,6527,6700
2012-08-15 11:04:00,65535,2,1000,6593,6527,6700
2012-08-15 11:05:00,65535,2,1000,6593,6527,6700
2012-08-15 11:06:00,65535,2,1000,6593,6527,6700
2012-08-15 11:07:00,65535,2,1000,6593,6593,6700
2012-08-15 11:08:00,65535,2,1000,6593,6593,6700
2012-08-15 11:09:00,65535,2,1000,6593,6593,6700
2012-08-15 11:10:00,65535,2,1000,6593,6593,6700
2012-08-15 11:11:00,65535,2,1000,6593,6593,6700
2012-08-15 11:12:00,65535,2,1000,6593,6593,6700
2012-08-15 11:13:00,65535,2,1000,6593,6593,6700
2012-08-15 11:14:00,65535,2,1000,6593,6593,6700
2012-08-15 11:15:00,65535,2,1000,6593,6593,6700
2012-08-15 11:16:00,65535,2,1000,6593,6593,6700
2012-08-15 11:17:00,65535,2,1000,6593,6593,6700
2012-08-15 11:18:00,65535,2,1000,6593,6593,6700
2012-08-15 11:19:00,65535,2,1000,6593,6593,6700
2012-08-15 11:20:00,65535,2,1000,6593,6593,6700
2012-08-15 11:21:00,65535,2,1000,6593,6593,6700
2012-08-15 11:22:00,65535,2,1000,6593,6593,6700
2012-08-15 11:23:00,65535,2,1000,6593,6593,6700
2012-08-15 11:24:00,65535,2,1000,6593,6593,6700
2012-08-15 11:25:00,65535,2,1000,6593,6593,6700
2012-08-15 11:26:00,65535,2,1000,6593,6593,6700
2012-08-15 11:27:00,65535,2,1000,6593,6593,6700
2012-08-15 11:28:00,65535,2,1000,6593,6593,6700
2012-08-15 11:29:00,65535,2,1000,6593,6593,6700
2012-08-15 11:30:00,65535,2,1000,6593,6593,6700
2012-08-15 11:31:00,65535,2,1000,6660,6638,6700
2012-08-15 11:32:00,65535,2,1000,6660,6598,6700
2012-08-15 11:33:00,65535,2,1000,6660,6556,6700
2012-08-15 11:34:00,65535,2,1000,6660,6532,6700
2012-08-15 11:35:00,65535,2,1000,6660,6508,6700
2012-08-15 11:36:00,65535,2,1000,6660,6488,6700
2012-08-15 11:37:00,65535,2,1000,6660,6471,6700
2012-08-15 11:38:00,65535,2,1000,6660,6459,6700
2012-08-15 11:39:00,65535,2,1000,6660,6441,6700
2012-08-15 11:40:00,65535,3,1000,6660,6422,6700
2012-08-15 11:41:00,65535,3,1000,6660,6405,6700
2012-08-15 11:42:00,65535,3,1000,6660,6388,6700
2012-08-15 11:43:00,65535,3,1000,6660,6350,6700
2012-08-15 11:44:00,65535,3,1000,6660,6309,6700
2012-08-15 11:45:00,65535,3,1000,6660,6289,6700
2012-08-15 11:46:00,65535,3,1000,6660,6271,6700
2012-08-15 11:47:00,65535,3,1000,6660,6256,6700
2012-08-15 11:48:00,65535,3,1000,6660,6233,6700
2012-08-15 11:49:00,65535,3,1000,6660,6217,6700
2012-08-15 11:50:00,65535,3,1000,6660,6196,6700
2012-08-15 11:51:00,65535,3,1000,6660,6180,6700
2012-08-15 11:52:00,65535,3,1000,6660,6161,6700
2012-08-15 11:53:00,65535,3,1000,6660,6144,6700
2012-08-15 11:54:00,65535,3,1000,6660,6120,6700
2012-08-15 11:55:00,65535,3,1000,6660,6099,6700
2012-08-15 11:56:00,65535,3,1000,6660,6079,6700
2012-08-15 11:57:00,65535,3,1000,6660,6063,6700
2012-08-15 11:58:00,65535,3,1000,6660,6027,6700
2012-08-15 11:59:00,65535,3,1000,6660,5987,6700
2012-08-15 12:00:00,65535,3,1000,6590,5878,6700
2012-08-15 12:01:00,65535,3,1000,6590,5839,6700
2012-08-15 12:02:00,65535,3,1000,6590,5815,6700
2012-08-15 12:03:00,65535,3,1000,6590,5758,6700
2012-08-15 12:04:00,65535,3,1000,6590,5722,6700
2012-08-15 12:05:00,65535,3,1000,6590,5705,6700
2012-08-15 12:06:00,65535,3,1000,6590,5689,6700
2012-08-15 12:07:00,65535,3,1000,6590,5671,6700
2012-08-15 12:08:00,65535,3,1000,6590,5643,6700
2012-08-15 12:09:00,65535,3,1000,6590,5614,6700
2012-08-15 12:10:00,65535,3,1000,6590,5566,6700
2012-08-15 12:11:00,65535,3,1000,6590,5518,6700
2012-08-15 12:12:00,65535,3,1000,6590,5467,6700
2012-08-15 12:13:00,65535,3,1000,6590,5415,6700
2012-08-15 12:14:00,65535,3,1000,6590,5389,6700
2012-08-15 12:15:00,65535,3,1000,6590,5340,6700
2012-08-15 12:16:00,65535,3,1000,6590,5290,6700
2012-08-15 12:17:00,65535,3,1000,6590,5240,6700
2012-08-15 12:18:00,65535,3,1000,6590,5189,6700
2012-08-15 12:19:00,65535,3,1000,6590,5138,6700
2012-08-15 12:20:00,65535,3,1000,6647,5142,6700
2012-08-15 12:21:00,65535,3,1000,6647,5090,6700
2012-08-15 12:22:00,65535,3,1000,6647,5038,6700
2012-08-15 12:23:00,65535,3,1000,6647,4990,6700
2012-08-15 12:24:00,65535,3,1000,6647,4941,6700
2012-08-15 12:25:00,65535,3,1000,6647,4893,6700
2012-08-15 12:26:00,65535,3,1000,6647,4844,6700
2012-08-15 12:27:00,65535,3,1000,6647,4795,6700
2012-08-15 12:28:00,65535,3,1000,6647,4746,6700
2012-08-15 12:29:00,65535,3,1000,6647,4697,6700
2012-08-15 12:30:00,65535,3,1000,6647,4648,6700
2012-08-15 12:31:00,65535,3,1000,6647,4597,6700
2012-08-15 12:32:00,65535,3,1000,6647,4547,6700
2012-08-15 12:33:00,65535,3,1000,6647,4498,6700
2012-08-15 12:34:00,65535,3,1000,6647,4448,6700
2012-08-15 12:35:00,65535,3,1000,6647,4399,6700
2012-08-15 12:36:00,65535,3,1000,6650,4350,6700
2012-08-15 12:37:00,65535,3,1000,6650,4299,6700
2012-08-15 12:38:00,65535,3,1000,6650,4272,6700
2012-08-15 12:39:00,65535,3,1000,6650,4250,6700
2012-08-15 12:40:00,65535,3,1000,6650,4230,6700
2012-08-15 12:42:32,65535,3,1000,6650,4207,6700
2012-08-15 12:43:00,65535,3,1000,6650,4208,6700
2012-08-15 12:44:00,65535,3,1000,6650,4265,6700
2012-08-15 12:45:00,65535,3,1000,6650,4331,6700
2012-08-15 12:46:00,65535,3,1000,6650,4393,6700
2012-08-15 12:47:00,65535,3,1000,6650,4457,6700
2012-08-15 12:48:00,65535,3,1000,6650,4520,6700
2012-08-15 12:49:00,65535,3,1000,6650,4584,6700
2012-08-15 12:50:00,65535,3,1000,6650,4644,6700
2012-08-15 12:51:00,65535,3,1000,6650,4707,6700
2012-08-15 12:52:00,65535,3,1000,6650,4769,6700
2012-08-15 12:53:00,65535,3,1000,6650,4830,6700
2012-08-15 12:54:00,65535,3,1000,6650,4891,6700
2012-08-15 12:55:00,65535,3,1000,6650,4952,6700
2012-08-15 12:56:00,65535,3,1000,6650,5015,6700
2012-08-15 12:57:00,65535,3,1000,6650,5078,6700
2012-08-15 12:58:00,65535,3,1000,6650,5141,6700
2012-08-15 12:59:00,65535,3,1000,6650,5202,6700
2012-08-15 13:00:00,65535,3,1000,6650,5258,6700
2012-08-15 13:01:00,65535,3,1000,6650,5315,6700
2012-08-15 13:02:00,65535,3,1000,6650,5371,6700
2012-08-15 13:03:00,65535,3,1000,6650,5427,6700
2012-08-15 13:04:00,65535,3,1000,6650,5482,6700
2012-08-15 13:05:00,65535,3,1000,6650,5538,6700
2012-08-15 13:06:01,65535,3,1000,6650,5593,6700
2012-08-15 13:07:00,65535,3,1000,6650,5645,6700
2012-08-15 13:08:00,65535,3,1000,6650,5695,6700
2012-08-15 13:09:00,65535,3,1000,6650,5743,6700
2012-08-15 13:10:00,65535,3,1000,6650,5766,6700
2012-08-15 13:11:00,65535,3,1000,6650,5811,6700
2012-08-15 13:12:00,65535,3,1000,6650,5854,6700
2012-08-15 13:13:00,65535,3,1000,6650,5895,6700
2012-08-15 13:14:00,65535,3,1000,6650,5934,6700
2012-08-15 13:15:00,65535,3,1000,6650,5971,6700
2012-08-15 13:16:00,65535,3,1000,6650,6007,6700
2012-08-15 13:17:00,65535,3,1000,6650,6041,6700
2012-08-15 13:18:00,65535,3,1000,6650,6074,6700
2012-08-15 13:19:00,65535,3,1000,6650,6105,6700
2012-08-15 13:20:00,65535,3,1000,6650,6134,6700
2012-08-15 13:21:00,65535,3,1000,6650,6162,6700
2012-08-15 13:22:00,65535,3,1000,6650,6189,6700
2012-08-15 13:23:00,65535,3,1000,6650,6215,6700
2012-08-15 13:24:00,65535,3,1000,6650,6239,6700
2012-08-15 13:25:00,65535,3,1000,6650,6262,6700
2012-08-15 13:26:00,65535,3,1000,6650,6285,6700
2012-08-15 13:27:00,65535,3,1000,6650,6306,6700
2012-08-15 13:28:00,65535,3,1000,6650,6326,6700
2012-08-15 13:29:00,65535,3,1000,6650,6345,6700
2012-08-15 13:30:00,65535,3,1000,6650,6364,6700
2012-08-15 13:31:00,65535,3,1000,6650,6382,6700
2012-08-15 13:32:00,65535,3,1000,6650,6399,6700
2012-08-15 13:33:00,65535,3,1000,6650,6415,6700
2012-08-15 13:34:00,65535,3,1000,6650,6430,6700
2012-08-15 13:35:00,65535,3,1000,6650,6445,6700
2012-08-15 13:36:00,65535,3,1000,6650,6459,6700
2012-08-15 13:37:00,65535,3,1000,6650,6472,6700
2012-08-15 13:38:00,65535,3,1000,6650,6485,6700
2012-08-15 13:39:00,65535,3,1000,6650,6497,6700
2012-08-15 13:40:00,65535,3,1000,6650,6509,6700
2012-08-15 13:41:00,65535,3,1000,6650,6520,6700
2012-08-15 13:42:00,65535,3,1000,6650,6531,6700
2012-08-15 13:43:00,65535,3,1000,6650,6541,6700
2012-08-15 13:44:00,65535,3,1000,6650,6551,6700
2012-08-15 13:45:00,65535,3,1000,6650,6560,6700
2012-08-15 13:46:00,65535,3,1000,6650,6565,6700
2012-08-15 13:47:00,65535,3,1000,6650,6574,6700
2012-08-15 13:48:00,65535,3,1000,6650,6582,6700
2012-08-15 13:49:00,65535,3,1000,6650,6583,6700
2012-08-15 16:11:00,65535,3,1000,6678,6478,6700
2012-08-15 16:12:00,65535,3,1000,6678,6471,6700
2012-08-15 16:13:00,65535,3,1000,6678,6464,6700
2012-08-15 16:14:00,65535,3,1000,6678,6456,6700
2012-08-15 16:16:00,65535,3,1000,6678,6418,6700
2012-08-15 16:17:00,65535,3,1000,6678,6392,6700
2012-08-15 16:18:00,65535,3,1000,6678,6375,6700
2012-08-15 16:19:00,65535,3,1000,6678,6360,6700
2012-08-15 16:20:00,65535,3,1000,6678,6341,6700
2012-08-15 16:21:00,65535,3,1000,6678,6321,6700
2012-08-15 16:22:00,65535,3,1000,6678,6304,6700
2012-08-15 16:23:00,65535,3,1000,6678,6284,6700
2012-08-15 16:24:00,65535,3,1000,6678,6268,6700
2012-08-15 16:25:00,65535,3,1000,6678,6250,6700
2012-08-15 16:26:00,65535,3,1000,6678,6232,6700
2012-08-15 16:27:00,65535,3,1000,6678,6212,6700
2012-08-15 16:28:00,65535,3,1000,6678,6194,6700
2012-08-15 16:29:00,65535,3,1000,6678,6177,6700
2012-08-15 16:30:00,65535,3,1000,6678,6156,6700
2012-08-15 16:31:00,65535,3,1000,6678,6133,6700
2012-08-15 16:32:00,65535,3,1000,6678,6111,6700
2012-08-15 16:33:00,65535,3,1000,6678,6088,6700
2012-08-15 16:34:00,65535,3,1000,6678,6066,6700
2012-08-15 16:35:00,65535,3,1000,6678,6049,6700
2012-08-15 16:36:00,65535,3,1000,6678,6036,6700
2012-08-15 16:37:00,65535,3,1000,6678,6018,6700
2012-08-15 16:38:00,65535,3,1000,6678,5998,6700
2012-08-15 16:39:00,65535,3,1000,6678,5978,6700
2012-08-15 16:40:00,65535,3,1000,6676,5953,6700
2012-08-15 16:41:01,65535,3,1000,6676,5937,6700
2012-08-15 16:42:00,65535,3,1000,6676,5922,6700
2012-08-15 16:43:00,65535,3,1000,6676,5914,6700
2012-08-15 16:44:00,65535,3,1000,6676,5897,6700
2012-08-15 16:45:00,65535,3,1000,6676,5883,6700
2012-08-15 16:46:00,65535,3,1000,6676,5870,6700
2012-08-15 16:47:00,65535,3,1000,6676,5852,6700
2012-08-15 16:48:00,65535,3,1000,6676,5829,6700
2012-08-15 16:49:00,65535,3,1000,6676,5807,6700
2012-08-15 16:50:00,65535,3,1000,6676,5786,6700
2012-08-15 16:51:00,65535,3,1000,6676,5760,6700
2012-08-15 16:52:00,65535,3,1000,6676,5735,6700
2012-08-15 16:53:00,65535,3,1000,6676,5704,6700
2012-08-15 16:54:00,65535,3,1000,6676,5687,6700
2012-08-15 16:55:00,65535,3,1000,6676,5673,6700
2012-08-15 16:56:00,65535,3,1000,6676,5655,6700
2012-08-15 16:57:00,65535,3,1000,6676,5635,6700
2012-08-15 16:58:00,65535,3,1000,6676,5616,6700
2012-08-15 16:59:00,65535,3,1000,6676,5600,6700
2012-08-15 17:00:00,65535,3,1000,6676,5583,6700
2012-08-15 17:01:00,65535,3,1000,6676,5569,6700
2012-08-15 17:02:00,65535,3,1000,6676,5552,6700
2012-08-15 17:03:00,65535,3,1000,6676,5534,6700
2012-08-15 17:04:00,65535,3,1000,6676,5520,6700
2012-08-15 17:05:00,65535,3,1000,6676,5508,6700
2012-08-15 17:06:00,65535,3,1000,6676,5497,6700
2012-08-15 17:07:00,65535,3,1000,6676,5485,6700
2012-08-15 17:08:00,65535,3,1000,6676,5473,6700
2012-08-15 17:09:00,65535,3,1000,6676,5461,6700
2012-08-15 17:10:00,65535,3,1000,6676,5449,6700
2012-08-15 17:11:00,65535,3,1000,6676,5435,6700
2012-08-15 17:12:00,65535,3,1000,6676,5423,6700
2012-08-15 17:13:00,65535,3,1000,6676,5404,6700
2012-08-15 17:14:00,65535,3,1000,6676,5387,6700
2012-08-15 17:15:00,65535,3,1000,6676,5370,6700
2012-08-15 17:16:00,65535,3,1000,6676,5357,6700
2012-08-15 17:17:00,65535,3,1000,6676,5338,6700
2012-08-15 17:18:00,65535,3,1000,6676,5328,6700
2012-08-15 17:19:00,65535,3,1000,6676,5308,6700
2012-08-15 17:20:00,65535,3,1000,6676,5292,6700
2012-08-15 17:21:00,65535,3,1000,6676,5275,6700
2012-08-15 17:22:00,65535,3,1000,6676,5259,6700
2012-08-15 17:23:00,65535,3,1000,6676,5242,6700
2012-08-15 17:24:00,65535,3,1000,6676,5229,6700
